participant,trial,practice,speed,delta_var,speed_BrelA,completion_time,edgeA_speed,edgeB_initial_speed,edgeB_speed,visual_variable 
7,45,false,low,small,lower,42.601,5.358,1.5510000000000002,5.70345,chroma
7,46,false,low,same,lower,27.928,5.358,1.5510000000000002,6.77505,chroma
7,47,false,low,same,higher,36.464,5.358,10.1802,5.0901,chroma
7,48,false,high,medium,higher,21.242,36.755880000000005,69.936,35.017914000000005,chroma
7,49,false,high,medium,lower,24.002,36.755880000000005,19.345200000000002,40.479831,chroma
7,50,false,medium,small,lower,23.302,19.345200000000002,10.1802,20.33643,chroma
7,51,false,medium,small,higher,18.059,19.345200000000002,36.755880000000005,19.345200000000002,chroma
6,0,true,low,small,lower,74.974,5.358,1.5510000000000002,5.435549999999999,chroma
6,1,true,medium,medium,higher,100.469,19.345200000000002,36.755880000000005,18.86157,chroma
6,2,true,high,large,higher,25.752,36.755880000000005,69.936,39.612399,chroma
6,3,true,medium,same,lower,14.136,19.345200000000002,10.1802,20.33643,chroma
6,4,false,medium,large,higher,16.322,19.345200000000002,36.755880000000005,18.86157,chroma
6,5,false,medium,large,lower,13.399,19.345200000000002,10.1802,19.852800000000002,chroma
6,6,false,high,small,lower,9.057,36.755880000000005,19.345200000000002,38.64203700000001,chroma
6,7,false,high,small,higher,17.129,36.755880000000005,69.936,34.099016999999996,chroma
6,8,false,low,small,higher,14.304,5.358,10.1802,5.491949999999999,chroma
6,9,false,low,small,lower,13.303,5.358,1.5510000000000002,5.3016000000000005,chroma
6,10,false,high,large,lower,7.604,36.755880000000005,19.345200000000002,38.64203700000001,chroma
6,11,false,high,large,higher,17.143,36.755880000000005,69.936,42.36909,chroma
6,12,false,medium,same,higher,11.813,19.345200000000002,36.755880000000005,22.246980000000004,chroma
6,13,false,medium,same,lower,9.507,19.345200000000002,10.1802,19.852800000000002,chroma
6,14,false,low,small,lower,15.052,5.358,1.5510000000000002,5.435549999999999,chroma
6,15,false,low,small,higher,17.58,5.358,10.1802,5.759849999999999,chroma
6,16,false,low,same,higher,11.654,5.358,10.1802,6.429600000000001,chroma
6,17,false,low,same,lower,16.308,5.358,1.5510000000000002,6.239250000000001,chroma
6,18,false,high,medium,lower,13.349,36.755880000000005,19.345200000000002,38.64203700000001,chroma
6,19,false,high,medium,higher,20.724,36.755880000000005,69.936,33.18012,chroma
6,20,false,medium,small,higher,13.29,19.345200000000002,36.755880000000005,16.44342,chroma
6,21,false,medium,small,lower,18.584,19.345200000000002,10.1802,20.82006,chroma
6,22,false,high,large,lower,31.107,36.755880000000005,19.345200000000002,36.804243,chroma
6,23,false,high,large,higher,12.288,36.755880000000005,69.936,41.450193,chroma
6,24,false,low,medium,higher,22.573,5.358,10.1802,5.358,chroma
6,25,false,low,medium,lower,19.142,5.358,1.5510000000000002,5.70345,chroma
6,26,false,low,large,lower,49.308,5.358,1.5510000000000002,5.435549999999999,chroma
6,27,false,low,large,higher,12.493,5.358,10.1802,5.8938,chroma
6,28,false,low,same,higher,20.336,5.358,10.1802,5.8938,chroma
6,29,false,low,same,lower,19.397,5.358,1.5510000000000002,5.435549999999999,chroma
6,30,false,high,small,lower,16.356,36.755880000000005,19.345200000000002,28.534170000000003,chroma
6,31,false,high,small,higher,11.468,36.755880000000005,69.936,33.18012,chroma
6,32,false,low,medium,higher,16.757,5.358,10.1802,5.491949999999999,chroma
6,33,false,low,medium,lower,15.026,5.358,1.5510000000000002,5.0337000000000005,chroma
6,34,false,medium,medium,lower,10.58,19.345200000000002,10.1802,21.303689999999996,chroma
6,35,false,medium,medium,higher,14.369,19.345200000000002,36.755880000000005,21.27972,chroma
6,36,false,medium,medium,higher,8.492,19.345200000000002,36.755880000000005,20.31246,chroma
6,37,false,medium,medium,lower,27.872,19.345200000000002,10.1802,18.885540000000002,chroma
6,38,false,high,same,lower,36.859,36.755880000000005,19.345200000000002,40.479831,chroma
6,39,false,high,same,higher,13.732,36.755880000000005,69.936,41.450193,chroma
6,40,false,medium,same,higher,14.404,19.345200000000002,36.755880000000005,20.79609,chroma
6,41,false,medium,same,lower,9.423,19.345200000000002,10.1802,20.33643,chroma
6,42,false,high,medium,lower,55.135,36.755880000000005,19.345200000000002,42.31762500000001,chroma
6,43,false,high,medium,higher,12.778,36.755880000000005,69.936,36.855708,chroma
6,44,false,high,same,higher,9.74,36.755880000000005,69.936,37.774604999999994,chroma
6,45,false,high,same,lower,11.314,36.755880000000005,19.345200000000002,37.72314,chroma
6,46,false,medium,large,lower,7.477,19.345200000000002,10.1802,19.852800000000002,chroma
6,47,false,medium,large,higher,10.317,19.345200000000002,36.755880000000005,16.927049999999998,chroma
6,48,false,low,large,higher,15.945,5.358,10.1802,6.161699999999999,chroma
6,49,false,low,large,lower,12.208,5.358,1.5510000000000002,5.167650000000001,chroma
6,50,false,medium,small,lower,9.93,19.345200000000002,10.1802,22.270950000000003,chroma
6,51,false,medium,small,higher,13.169,19.345200000000002,36.755880000000005,17.410680000000003,chroma
3,0,true,low,small,lower,19.196,5.358,1.5510000000000002,5.0337000000000005,chroma
3,1,true,medium,medium,higher,18.809,19.345200000000002,36.755880000000005,23.69787,chroma
3,2,true,high,large,higher,21.23,36.755880000000005,69.936,37.774604999999994,chroma
3,3,true,medium,same,lower,17.225,19.345200000000002,10.1802,19.852800000000002,chroma
3,4,false,medium,medium,higher,13.932,19.345200000000002,36.755880000000005,21.27972,chroma
3,5,false,medium,medium,lower,17.4,19.345200000000002,10.1802,20.33643,chroma
3,6,false,medium,medium,lower,18.653,19.345200000000002,10.1802,16.46739,chroma
3,7,false,medium,medium,higher,21.493,19.345200000000002,36.755880000000005,19.82883,chroma
3,8,false,high,same,higher,15.327,36.755880000000005,69.936,34.099016999999996,chroma
3,9,false,high,same,lower,29.893,36.755880000000005,19.345200000000002,40.479831,chroma
3,10,false,medium,same,lower,17.38,19.345200000000002,10.1802,20.82006,chroma
3,11,false,medium,same,higher,14.843,19.345200000000002,36.755880000000005,20.31246,chroma
3,12,false,high,medium,higher,21.842,36.755880000000005,69.936,37.774604999999994,chroma
3,13,false,high,medium,lower,23.065,36.755880000000005,19.345200000000002,35.885346,chroma
3,14,false,high,same,lower,24.273,36.755880000000005,19.345200000000002,35.885346,chroma
3,15,false,high,same,higher,14.46,36.755880000000005,69.936,43.287987,chroma
3,16,false,medium,large,higher,14.47,19.345200000000002,36.755880000000005,15.95979,chroma
3,17,false,medium,large,lower,24.119,19.345200000000002,10.1802,23.72184,chroma
3,18,false,low,large,lower,12.511,5.358,1.5510000000000002,6.50715,chroma
3,19,false,low,large,higher,16.243,5.358,10.1802,5.625899999999999,chroma
3,20,false,medium,small,higher,21.5,19.345200000000002,36.755880000000005,23.21424,chroma
3,21,false,medium,small,lower,21.418,19.345200000000002,10.1802,20.82006,chroma
3,22,false,medium,large,lower,27.089,19.345200000000002,10.1802,26.623620000000003,chroma
3,23,false,medium,large,higher,16.303,19.345200000000002,36.755880000000005,20.79609,chroma
3,24,false,high,small,higher,19.584,36.755880000000005,69.936,46.96357500000001,chroma
3,25,false,high,small,lower,16.092,36.755880000000005,19.345200000000002,37.72314,chroma
3,26,false,low,small,lower,20.885,5.358,1.5510000000000002,4.09605,chroma
3,27,false,low,small,higher,41.232,5.358,10.1802,6.027750000000001,chroma
3,28,false,high,large,higher,14.867,36.755880000000005,69.936,39.612399,chroma
3,29,false,high,large,lower,19.322,36.755880000000005,19.345200000000002,34.966449000000004,chroma
3,30,false,medium,same,lower,15.272,19.345200000000002,10.1802,19.36917,chroma
3,31,false,medium,same,higher,13.374,19.345200000000002,36.755880000000005,21.27972,chroma
3,32,false,low,small,higher,13.594,5.358,10.1802,5.491949999999999,chroma
3,33,false,low,small,lower,26.854,5.358,1.5510000000000002,4.63185,chroma
3,34,false,low,same,lower,18.468,5.358,1.5510000000000002,5.435549999999999,chroma
3,35,false,low,same,higher,16.495,5.358,10.1802,7.635150000000001,chroma
3,36,false,high,medium,higher,15.756,36.755880000000005,69.936,43.287987,chroma
3,37,false,high,medium,lower,19.758,36.755880000000005,19.345200000000002,33.128655,chroma
3,38,false,medium,small,lower,11.049,19.345200000000002,10.1802,18.885540000000002,chroma
3,39,false,medium,small,higher,15.242,19.345200000000002,36.755880000000005,20.31246,chroma
3,40,false,high,large,higher,19.334,36.755880000000005,69.936,42.36909,chroma
3,41,false,high,large,lower,11.783,36.755880000000005,19.345200000000002,34.047552,chroma
3,42,false,low,medium,lower,23.028,5.358,1.5510000000000002,5.971350000000001,chroma
3,43,false,low,medium,higher,10.86,5.358,10.1802,6.161699999999999,chroma
3,44,false,low,large,higher,16.918,5.358,10.1802,6.161699999999999,chroma
3,45,false,low,large,lower,20.214,5.358,1.5510000000000002,6.77505,chroma
3,46,false,low,same,lower,21.626,5.358,1.5510000000000002,7.444799999999999,chroma
3,47,false,low,same,higher,18.874,5.358,10.1802,7.233300000000001,chroma
3,48,false,high,small,higher,14.464,36.755880000000005,69.936,37.774604999999994,chroma
3,49,false,high,small,lower,20.652,36.755880000000005,19.345200000000002,38.64203700000001,chroma
3,50,false,low,medium,lower,15.429,5.358,1.5510000000000002,5.971350000000001,chroma
3,51,false,low,medium,higher,28.04,5.358,10.1802,4.68825,chroma
1,0,true,low,small,lower,67.741,5.358,1.5510000000000002,5.3016000000000005,chroma
1,1,true,medium,medium,higher,38.4,19.345200000000002,36.755880000000005,16.927049999999998,chroma
1,2,true,high,large,higher,31.68,36.755880000000005,69.936,33.18012,chroma
1,3,true,medium,same,lower,24.672,19.345200000000002,10.1802,13.081980000000001,chroma
1,4,false,high,medium,higher,34.754,36.755880000000005,69.936,30.423429000000002,chroma
1,5,false,high,medium,lower,38.386,36.755880000000005,19.345200000000002,28.534170000000003,chroma
1,6,false,high,same,lower,48.419,36.755880000000005,19.345200000000002,33.128655,chroma
1,7,false,high,same,higher,25.39,36.755880000000005,69.936,38.693501999999995,chroma
1,8,false,medium,large,higher,33.949,19.345200000000002,36.755880000000005,20.79609,chroma
1,9,false,medium,large,lower,52.122,19.345200000000002,10.1802,18.885540000000002,chroma
1,10,false,low,large,lower,41.888,5.358,1.5510000000000002,5.167650000000001,chroma
1,11,false,low,large,higher,56.091,5.358,10.1802,5.625899999999999,chroma
1,12,false,medium,small,higher,18.553,19.345200000000002,36.755880000000005,16.44342,chroma
1,13,false,medium,small,lower,25.842,19.345200000000002,10.1802,23.238210000000002,chroma
1,14,false,medium,large,lower,33.285,19.345200000000002,10.1802,21.303689999999996,chroma
1,15,false,medium,large,higher,66.289,19.345200000000002,36.755880000000005,20.79609,chroma
1,16,false,high,small,higher,16.748,36.755880000000005,69.936,36.855708,chroma
1,17,false,high,small,lower,36.173,36.755880000000005,19.345200000000002,28.534170000000003,chroma
1,18,false,low,small,lower,34.772,5.358,1.5510000000000002,3.1584000000000003,chroma
1,19,false,low,small,higher,48.815,5.358,10.1802,8.5728,chroma
1,20,false,high,large,higher,19.577,36.755880000000005,69.936,31.342326,chroma
1,21,false,high,large,lower,23.093,36.755880000000005,19.345200000000002,34.966449000000004,chroma
1,22,false,medium,same,lower,16.294,19.345200000000002,10.1802,15.500129999999999,chroma
1,23,false,medium,same,higher,11.883,19.345200000000002,36.755880000000005,15.476160000000002,chroma
1,24,false,low,small,higher,28.962,5.358,10.1802,4.42035,chroma
1,25,false,low,small,lower,40.949,5.358,1.5510000000000002,4.7658000000000005,chroma
1,26,false,low,same,lower,24.817,5.358,1.5510000000000002,5.167650000000001,chroma
1,27,false,low,same,higher,20.568,5.358,10.1802,7.233300000000001,chroma
1,28,false,high,medium,higher,38.13,36.755880000000005,69.936,23.99115,chroma
1,29,false,high,medium,lower,42.515,36.755880000000005,19.345200000000002,27.615273,chroma
1,30,false,medium,small,lower,19.637,19.345200000000002,10.1802,21.787320000000005,chroma
1,31,false,medium,small,higher,15.8,19.345200000000002,36.755880000000005,16.44342,chroma
1,32,false,high,large,higher,35.425,36.755880000000005,69.936,35.936811,chroma
1,33,false,high,large,lower,18.988,36.755880000000005,19.345200000000002,37.72314,chroma
1,34,false,low,medium,lower,39.913,5.358,1.5510000000000002,4.63185,chroma
1,35,false,low,medium,higher,22.626,5.358,10.1802,6.027750000000001,chroma
1,36,false,low,large,higher,17.152,5.358,10.1802,6.563549999999999,chroma
1,37,false,low,large,lower,20.964,5.358,1.5510000000000002,5.167650000000001,chroma
1,38,false,low,same,lower,24.2,5.358,1.5510000000000002,4.89975,chroma
1,39,false,low,same,higher,15.605,5.358,10.1802,5.491949999999999,chroma
1,40,false,high,small,higher,23.229,36.755880000000005,69.936,35.936811,chroma
1,41,false,high,small,lower,18.709,36.755880000000005,19.345200000000002,30.371964000000002,chroma
1,42,false,low,medium,lower,48.773,5.358,1.5510000000000002,6.239250000000001,chroma
1,43,false,low,medium,higher,24.583,5.358,10.1802,6.6975,chroma
1,44,false,medium,medium,higher,73.658,19.345200000000002,36.755880000000005,18.86157,chroma
1,45,false,medium,medium,lower,28.538,19.345200000000002,10.1802,19.36917,chroma
1,46,false,medium,medium,lower,20.986,19.345200000000002,10.1802,16.95102,chroma
1,47,false,medium,medium,higher,35.821,19.345200000000002,36.755880000000005,17.89431,chroma
1,48,false,high,same,higher,22.474,36.755880000000005,69.936,32.261222999999994,chroma
1,49,false,high,same,lower,17.961,36.755880000000005,19.345200000000002,42.31762500000001,chroma
1,50,false,medium,same,lower,34.735,19.345200000000002,10.1802,16.95102,chroma
1,51,false,medium,same,higher,27.648,19.345200000000002,36.755880000000005,16.44342,chroma
,,,,,,,,,,
10,0,true,low,small,lower,23.441,5.358,1.5510000000000002,2.2207500000000002,length
10,1,true,medium,medium,higher,18.735,19.345200000000002,36.755880000000005,44.97759,length
10,2,true,high,large,higher,14.374,36.755880000000005,69.936,105.77298300000001,length
10,3,true,medium,same,lower,9.147,19.345200000000002,10.1802,18.885540000000002,length
10,4,false,medium,small,higher,10.694,19.345200000000002,36.755880000000005,29.01780000000001,length
10,5,false,medium,small,lower,8.358,19.345200000000002,10.1802,17.918280000000003,length
10,6,false,high,large,lower,8.283,36.755880000000005,19.345200000000002,57.938874000000006,length
10,7,false,high,large,higher,6.955,36.755880000000005,69.936,30.423429000000002,length
10,8,false,low,medium,higher,3.846,5.358,10.1802,9.6444,length
10,9,false,low,medium,lower,4.142,5.358,1.5510000000000002,2.3547000000000002,length
10,10,false,low,large,lower,3.663,5.358,1.5510000000000002,2.0867999999999998,length
10,11,false,low,large,higher,6.29,5.358,10.1802,9.3765,length
10,12,false,low,same,higher,3.605,5.358,10.1802,9.6444,length
10,13,false,low,same,lower,5.333,5.358,1.5510000000000002,2.2207500000000002,length
10,14,false,high,small,lower,8.348,36.755880000000005,19.345200000000002,64.371153,length
